user,latitude,longitude,date,day_of_week,hour,categoria,timestamp
User_2094,-5.870232,-35.18188,2018-07-13,Sunday,6,cultural_venue,1531645920742
User_1027,-22.971901,-43.185595,2018-07-13,Saturday,18,grocery_or_supermarket,1531602272251
User_4368,-12.99082,-38.508826,2018-07-13,Saturday,16,restaurant,1531596048329
User_671,-18.928002,-48.238354,2018-07-13,Sunday,2,lodging,1531632052968
User_2274,-24.320384,-47.005613,2018-07-13,Sunday,5,doctor,1531642426365
User_1460,-15.60595,-56.079596,2018-07-13,Sunday,3,restaurant,1531640148089
User_2654,-23.494634,-46.318612,2018-07-13,Sunday,2,restaurant,1531631489525
User_5577,-22.799651,-47.30377,2018-07-12,Sunday,10,cemetery,1531662811737
User_3501,-15.953091,-48.258694,2018-07-13,Sunday,11,grocery_or_supermarket,1531663325610
User_627,-22.774542,-43.304627,2018-07-13,Sunday,11,travel_agency,1531663730433
User_3878,-15.643384,-56.108392,2018-07-13,Sunday,10,store,1531665269378
User_4038,-25.552693,-49.269633,2018-07-13,Saturday,23,restaurant,1531622431694
User_3217,-3.880455,-38.621412,2018-07-13,Sunday,16,restaurant,1531683258761
User_5718,-0.011377,-51.090097,2018-07-13,Sunday,16,lodging,1531683932272
User_4974,-3.789306,-38.459655,2018-07-13,Saturday,10,lodging,1531575443761
User_4838,-9.051637,-35.397312,2018-07-13,Saturday,12,bakery,1531583464580
User_2827,-23.506449,-46.53268,2018-07-13,Sunday,9,doctor,1531658038312
User_4743,-29.455383,-51.970551,2018-07-13,Sunday,9,restaurant,1531657557532
User_2964,-23.433279,-46.54317,2018-07-13,Sunday,11,police,1531665410576
User_5483,-22.819772,-47.378453,2018-07-13,Sunday,5,restaurant,1531644300231
User_1170,-3.715148,-38.583278,2018-07-13,Sunday,4,local_government_office,1531638755669
User_4246,-27.863805,-54.45993,2018-07-13,Friday,17,pet_store,1531512824944
User_5618,-15.828813,-47.928761,2018-07-13,Saturday,9,electronics_store,1531572289546
User_2945,-20.355247,-40.287998,2018-07-12,Sunday,3,store,1531636026821
User_1496,-19.823728,-44.14405,2018-07-13,Sunday,3,restaurant,1531637832786
User_5513,-23.054152,-45.604657,2018-07-13,Friday,14,insurance_agency,1530896983422
User_103,-6.750087,-38.966496,2018-07-13,Friday,14,car_repair,1530897158035
User_237,-22.509295,-43.175258,2018-07-13,Friday,14,home_goods_store,1530896504052
User_132,-20.790621,-51.707891,2018-07-13,Friday,12,grocery_or_supermarket,1530891743561
User_3808,-15.549158,-56.045163,2018-07-13,Friday,14,store,1530898403197
User_2815,-9.961454,-67.802537,2018-07-08,Friday,12,storage,1530898482069
User_2803,-25.43794,-49.181098,2018-07-08,Friday,14,place_of_worship,1530898881148
User_571,-20.562485,-47.398214,2018-07-08,Friday,14,bar,1530899217352
User_1951,-28.209612,-51.523637,2018-07-08,Friday,14,store,1530899232991
User_2598,-22.150411,-49.96048,2018-07-08,Friday,15,store,1530900292907
User_3286,-26.26754,-48.866925,2018-07-08,Friday,13,car_repair,1530894137966
User_2750,-23.502482,-46.511286,2018-07-08,Friday,2,school,1530854145692
User_2551,-6.08635,-49.895382,2018-07-08,Friday,4,doctor,1530862162322
User_1951,-30.03394,-51.197201,2018-07-08,Thursday,11,doctor,1530799640891
User_5448,-15.944658,-48.265479,2018-07-08,Friday,4,school,1530861913414
User_5231,-23.491843,-46.440526,2018-07-08,Thursday,17,restaurant,1530822377408
User_953,-19.171458,-41.470339,2018-07-08,Friday,14,restaurant,1530896739574
User_5013,-22.233846,-45.899317,2018-07-12,Friday,14,bank,1530897774374
User_1515,-22.783024,-43.019077,2018-07-08,Friday,14,school,1530898977225
User_189,-23.364085,-51.143638,2018-07-08,Friday,14,accounting,1530899479591
User_1147,-22.793247,-43.334897,2018-07-08,Thursday,19,beauty_salon,1530828408704
User_323,-22.90279,-43.275576,2018-07-08,Friday,15,restaurant,1530901251116
User_4817,-27.597101,-48.558557,2018-07-08,Friday,1,qsr,1530850035265
User_3205,-26.257095,-51.100221,2018-07-08,Tuesday,20,beauty_salon,1530661271938
User_2754,-23.50858,-46.457181,2018-07-08,Thursday,23,hospital,1530844740393
User_1277,-20.190076,-40.270889,2018-07-08,Wednesday,9,shopping_mall,1530707888004
User_1932,-23.558296,-46.526732,2018-07-08,Friday,3,lodging,1530857466818
User_4825,-19.953436,-43.978481,2018-07-08,Friday,0,car_repair,1530846020030
User_5813,-23.673378,-46.651934,2018-07-08,Friday,3,grocery_or_supermarket,1530857122297
User_1594,-23.616987,-46.465877,2018-07-07,Friday,3,car_repair,1530857447346
User_2170,-21.157448,-47.818461,2018-07-08,Friday,3,restaurant,1530857127637
User_2014,-8.791863,-63.88955,2018-07-08,Thursday,23,restaurant,1530846877160
User_5760,-18.213936,-49.74282,2018-07-08,Monday,14,grocery_or_supermarket,1531158869209
User_620,-25.462189,-49.246509,2018-07-08,Monday,12,car_dealer,1531150953413
User_1470,-16.02365,-48.057907,2018-07-08,Monday,17,beauty_salon,1531167465572
User_3889,-5.762908,-35.372774,2018-07-08,Monday,5,restaurant,1531125022746
User_1819,-15.833573,-48.055178,2018-07-07,Monday,17,electrician,1531168617571
User_2059,-22.733914,-43.364368,2018-07-15,Monday,17,bakery,1531169080742
User_1075,-23.009176,-44.540907,2018-07-02,Monday,16,lodging,1531164336613
User_928,-19.94994,-44.00207,2018-07-02,Monday,17,restaurant,1531167731831
User_5387,-23.514285,-46.615286,2018-07-02,Monday,17,restaurant,1531168682098
User_3468,-6.374368,-39.303248,2018-07-02,Monday,17,storage,1531167623641
User_1214,-16.014346,-48.003749,2018-07-02,Monday,17,gym,1531169823326
User_4005,-3.088224,-59.981489,2018-07-02,Monday,16,bar,1531166725624
User_1039,-3.13088,-60.025901,2018-07-02,Monday,16,doctor,1531168741895
User_2500,-16.693061,-49.294044,2018-07-02,Monday,18,university,1531170745274
User_896,-22.871583,-43.302051,2018-07-02,Monday,18,gym,1531170148965
User_5142,-15.800953,-48.060023,2018-07-02,Monday,20,school,1531178122100
User_1473,-20.432894,-54.675433,2018-07-01,Monday,19,place_of_worship,1531178310069
User_5257,-18.727861,-39.836416,2018-07-02,Monday,20,restaurant,1531178458469
User_2161,-23.545385,-46.55212,2018-07-02,Monday,19,jewelry_store,1531177081616
User_3640,-27.024761,-51.137519,2018-07-02,Monday,19,beauty_salon,1531173633937
User_932,-3.806944,-38.609657,2018-07-02,Monday,20,beauty_salon,1531179422713
User_4608,-12.997872,-38.507882,2018-07-02,Monday,21,cultural_venue,1531180919343
User_5890,-20.333414,-40.309875,2018-07-02,Monday,19,gym,1531177060686
User_710,-12.96347,-38.501487,2018-07-02,Monday,18,cultural_venue,1531172406201
User_3979,-22.898432,-47.061277,2018-07-02,Monday,20,store,1531177939610
User_4452,-21.423008,-50.084855,2018-07-02,Monday,20,restaurant,1531178992616
User_1035,-27.60396,-48.64442,2018-07-01,Monday,20,police,1531179228246
User_5371,-11.943473,-38.083576,2018-07-02,Monday,13,moving_company,1531152582603
User_3597,-25.411686,-49.304392,2018-07-01,Saturday,7,beauty_salon,1530959211870
User_2,-22.226769,-54.807926,2018-07-02,Saturday,2,store,1530946577936
User_1205,-23.478358,-46.695708,2018-07-02,Saturday,3,moving_company,1530945017686
User_1267,-16.691595,-43.846198,2018-07-02,Friday,20,jewelry_store,1530918910372
User_1335,-23.618714,-45.386359,2018-07-02,Saturday,4,store,1530949479141
User_5105,-23.532194,-46.602799,2018-07-02,Saturday,4,restaurant,1530950243576
User_835,-21.765883,-52.109197,2018-07-02,Friday,12,store,1530892726384
User_223,-8.215431,-34.926451,2018-07-03,Saturday,6,place_of_worship,1530956880937
User_4991,-20.771523,-49.361689,2018-07-03,Saturday,7,moving_company,1530958853588
User_1783,-3.131196,-60.025672,2018-07-03,Saturday,2,bakery,1530944255173
User_4945,-22.954773,-43.340291,2018-07-03,Saturday,1,storage,1530938378793
User_2551,-2.540728,-44.167722,2018-07-03,Saturday,0,restaurant,1530934376173
User_7,-10.911888,-37.064175,2018-07-03,Saturday,3,restaurant,1530946790211
User_363,-26.254367,-48.64252,2018-07-03,Saturday,2,lodging,1530942781613
User_2959,-25.526044,-49.231146,2018-07-03,Friday,13,store,1530893409658
User_2777,-3.099069,-59.989611,2018-07-03,Saturday,3,store,1530950219104
User_3138,-20.252586,-40.268568,2018-07-03,Friday,13,cafe,1530893604641
User_2058,-9.398177,-40.502599,2018-07-03,Saturday,7,beauty_salon,1530959790092
User_1711,-23.377978,-46.447199,2018-07-03,Friday,18,store,1530912504275
User_2389,-3.789648,-38.483468,2018-07-03,Saturday,1,restaurant,1530938864689
User_4865,-23.695909,-46.59657,2018-07-03,Saturday,20,atm,1531006978241
User_212,-19.871792,-45.003867,2018-07-03,Saturday,20,home_goods_store,1531006470611
User_5125,-3.766861,-38.528533,2018-07-03,Saturday,20,cultural_venue,1531007599160
User_3599,-21.146556,-47.833548,2018-07-03,Saturday,20,school,1531007920036
User_2846,-21.768969,-43.315243,2018-07-03,Friday,16,doctor,1530907037099
User_4466,-23.548662,-46.646618,2018-07-03,Friday,19,local_government_office,1530915949986
User_2411,-27.300779,-49.791946,2018-07-03,Saturday,3,store,1530944076344
User_3835,-5.732188,-35.253779,2018-07-03,Tuesday,18,lodging,1531257286759
User_5397,-25.40056,-49.272262,2018-07-03,Tuesday,18,hospital,1531258316980
User_523,-14.279838,-38.995566,2018-07-03,Tuesday,18,movie_theater,1531258915832
User_1819,-23.200111,-45.881332,2018-07-03,Tuesday,19,store,1531260277417
User_3724,-23.535536,-46.771996,2018-07-03,Tuesday,18,place_of_worship,1531257567022
User_3614,-2.526186,-44.292812,2018-07-03,Tuesday,10,electronics_store,1531230629704
User_1439,-23.54224,-46.590254,2018-07-03,Tuesday,17,store,1531254251833
User_1097,-16.656775,-49.300392,2018-07-03,Tuesday,18,restaurant,1531256683214
User_4145,-20.996494,-47.657943,2018-07-03,Tuesday,14,school,1531244837017
User_1271,-19.968009,-44.036326,2018-07-03,Tuesday,18,gym,1531259726616
User_1073,-8.048571,-34.879727,2018-07-03,Tuesday,19,bank,1531260210388
User_3708,-3.094795,-60.045089,2018-07-03,Tuesday,14,school,1531248302885
User_2564,-22.889521,-43.386122,2018-07-03,Tuesday,16,florist,1531251583288
User_2041,-23.602421,-46.741684,2018-07-03,Tuesday,17,store,1531255216227
User_4147,-5.783765,-35.209212,2018-07-03,Tuesday,18,restaurant,1531257668523
User_482,-22.832942,-42.10467,2018-07-03,Tuesday,18,beauty_salon,1531257283368
User_4820,-12.294557,-38.945732,2018-07-03,Tuesday,18,lawyer,1531257803262
User_2334,-27.09775,-48.937341,2018-07-03,Tuesday,18,car_wash,1531257065150
User_3364,-22.756998,-43.438138,2018-07-11,Tuesday,0,restaurant,1531195190572
User_507,-23.653302,-46.689211,2018-07-11,Tuesday,7,restaurant,1531218222611
User_2121,-16.604024,-49.260613,2018-07-11,Tuesday,10,public_transportation,1531229437896
User_5336,-19.753161,-47.960587,2018-07-11,Tuesday,18,store,1531258749045
User_2902,-22.927576,-43.094278,2018-07-11,Monday,8,store,1531136237386
User_5041,-19.860875,-49.771238,2018-07-11,Tuesday,9,restaurant,1531226179999
User_376,-26.481923,-49.093869,2018-07-11,Tuesday,20,beauty_salon,1531260620827
User_3186,-16.209158,-44.431898,2018-07-11,Tuesday,13,bank,1531240115161
User_3224,2.823384,-60.719475,2018-07-11,Tuesday,17,doctor,1531257616421
User_1554,-23.683412,-46.687669,2018-07-11,Tuesday,18,park,1531257817286
User_5792,-9.944677,-67.816484,2018-07-11,Tuesday,16,bar,1531258348113
User_2355,-3.79898,-38.503262,2018-07-11,Tuesday,14,car_repair,1531244962482
User_4088,-25.511448,-49.1351,2018-07-11,Tuesday,18,store,1531259630277
User_3697,-26.951167,-48.629709,2018-07-11,Tuesday,18,school,1531259790374
User_2766,-22.884599,-43.35711,2018-07-11,Tuesday,19,park,1531260111392
User_3134,-22.036742,-47.892708,2018-07-11,Sunday,1,store,1531025568341
User_216,-25.370414,-49.354353,2018-07-09,Sunday,1,grocery_or_supermarket,1531024794798
User_5461,-20.494715,-54.640195,2018-07-11,Saturday,19,school,1531007296867
User_5583,-18.24459,-43.597434,2018-07-11,Saturday,17,storage,1530994446650
User_253,-22.89022,-43.351675,2018-07-11,Sunday,1,bakery,1531025677703
User_675,-5.895835,-35.196314,2018-07-11,Sunday,2,store,1531026407930
User_4601,-23.55949,-46.658297,2018-07-11,Sunday,14,school,1531071045196
User_4880,-22.956352,-43.056789,2018-07-11,Sunday,14,electronics_store,1531071616903
User_388,-20.28478,-40.406015,2018-07-11,Sunday,14,doctor,1531071516900
User_5017,-23.743324,-46.656859,2018-07-11,Sunday,15,restaurant,1531073358340
User_3709,-19.774092,-43.985619,2018-07-11,Sunday,13,car_wash,1531067901057
User_5178,-15.859625,-48.081108,2018-07-11,Saturday,7,accounting,1530959428470
User_2976,-23.450218,-46.494632,2018-07-10,Sunday,14,public_transportation,1531072314789
User_4882,-22.816628,-43.205052,2018-07-11,Saturday,10,parking,1530969433317
User_4826,-23.569971,-48.039488,2018-07-11,Sunday,3,restaurant,1531028595315
User_4665,-5.918002,-39.267478,2018-07-11,Sunday,2,pet_store,1531029076591
User_2172,-28.438707,-49.079184,2018-07-11,Sunday,2,gym,1531027014341
User_5721,-28.286101,-52.788887,2018-07-11,Sunday,0,storage,1531021084665
User_3528,-15.790943,-48.137871,2018-07-11,Sunday,2,restaurant,1531028827847
User_3403,-21.73885,-43.374723,2018-07-11,Friday,18,grocery_or_supermarket,1530911679240
User_4980,-19.476673,-42.564088,2018-07-11,Sunday,14,restaurant,1531070786251
User_4989,-5.866201,-35.185313,2018-07-10,Sunday,13,pharmacy,1531066349263
User_2671,-3.075616,-60.04561,2018-07-10,Sunday,12,store,1531065823528
User_3920,-12.938756,-38.496346,2018-07-10,Sunday,15,store,1531072982796
User_5694,-23.64985,-46.531072,2018-07-10,Sunday,15,doctor,1531073094121
User_5045,-31.751793,-52.382493,2018-07-10,Sunday,15,university,1531074159582
User_4855,-8.037219,-34.882042,2018-07-10,Sunday,11,restaurant,1531060230163
User_1719,-8.100893,-34.911692,2018-07-10,Sunday,14,furniture_store,1531071829464
User_5635,-15.869932,-48.014155,2018-07-10,Sunday,14,electronics_store,1531072085054
User_3046,-23.289489,-45.959213,2018-07-10,Thursday,14,restaurant,1531415825507
User_4278,-23.733629,-46.79003,2018-07-10,Thursday,16,store,1531424564519
User_829,-8.421721,-37.058629,2018-07-10,Thursday,10,store,1531400829204
User_1183,-22.751097,-43.403853,2018-07-10,Thursday,13,electronics_store,1531414594030
User_1364,-23.660241,-46.689479,2018-07-10,Wednesday,14,accounting,1531330553552
User_1851,-23.511625,-46.580509,2018-07-10,Thursday,15,place_of_worship,1531419653994
User_4251,-23.402803,-46.764929,2018-07-10,Thursday,16,lawyer,1531424593449
User_168,-22.357979,-47.381509,2018-07-10,Thursday,13,travel_agency,1531413083641
User_4892,-23.459166,-46.481827,2018-07-10,Thursday,16,travel_agency,1531425296003
User_1979,-23.544075,-46.639131,2018-07-10,Thursday,16,restaurant,1531422291868
User_1313,-19.968846,-43.989107,2018-07-10,Thursday,17,store,1531426139572
User_3950,-23.025766,-45.576952,2018-07-09,Thursday,16,restaurant,1531425525151
User_4455,-29.19428,-51.164408,2018-07-10,Thursday,16,bar,1531422432752
User_3203,-21.779256,-43.346443,2018-07-10,Thursday,16,hospital,1531423695622
User_802,-10.85159,-37.075342,2018-07-10,Thursday,16,restaurant,1531424017265
User_2664,-18.977613,-49.467581,2018-07-10,Thursday,16,bakery,1531423022084
User_3070,-23.547367,-46.669944,2018-07-10,Thursday,4,stadium,1531381695173
User_4114,-23.308253,-51.153266,2018-07-10,Thursday,16,place_of_worship,1531424913397
User_3637,-23.597855,-46.683235,2018-07-10,Thursday,16,cafe,1531424530404
User_253,-23.466243,-46.698758,2018-07-10,Thursday,16,cafe,1531423375920
User_2803,-23.590946,-46.729565,2018-07-10,Thursday,13,store,1531414057002
User_2493,-15.734932,-48.273337,2018-07-10,Thursday,16,school,1531422381672
User_3432,-22.9079,-43.177389,2018-07-09,Thursday,16,restaurant,1531424347014
User_3242,-8.062827,-34.896022,2018-07-10,Thursday,17,beauty_salon,1531425686269
User_3840,-22.866371,-43.255803,2018-07-10,Thursday,17,doctor,1531425713848
User_5545,-23.600084,-46.757174,2018-07-10,Thursday,17,cafe,1531425933470
User_1448,-23.48034,-46.603895,2018-07-10,Thursday,16,hair_care,1531423296833
User_1602,-23.497011,-46.851264,2018-07-11,Thursday,16,school,1531423445439
User_4933,-31.743505,-52.327735,2018-07-10,Thursday,17,doctor,1531425938061
User_5958,-27.600679,-48.596326,2018-07-10,Thursday,17,hospital,1531426287179
User_4437,-5.813909,-35.20545,2018-07-10,Thursday,16,home_goods_store,1531423231894
User_3449,-1.440389,-48.478938,2018-07-10,Sunday,14,restaurant,1530465473947
User_3160,-7.083914,-34.848447,2018-07-10,Sunday,14,restaurant,1530466109914
User_294,-22.347425,-47.330354,2018-07-10,Sunday,14,place_of_worship,1530466444030
User_5749,-9.60784,-35.954007,2018-07-10,Sunday,14,store,1530467044532
User_2042,-16.711245,-49.237451,2018-07-04,Sunday,8,storage,1530446216391
User_837,-22.974428,-43.188205,2018-07-04,Sunday,15,post_office,1530468447806
User_3748,-23.574023,-46.649891,2018-07-04,Sunday,10,grocery_or_supermarket,1530452356039
User_5432,-29.806082,-51.164964,2018-07-04,Sunday,10,electronics_store,1530450790765
User_5811,-22.239715,-45.968203,2018-07-04,Sunday,8,travel_agency,1531654868315
User_1658,-10.833567,-37.06116,2018-07-03,Sunday,0,store,1530416503386
User_3283,-19.952042,-44.117579,2018-07-04,Sunday,0,hospital,1530415039833
User_2705,-2.49524,-44.224089,2018-07-04,Sunday,0,taxi_stand,1530415303513
User_4076,-19.872408,-44.004286,2018-07-03,Sunday,0,gas_station,1530416348589
User_2795,-8.140733,-34.928781,2018-07-04,Sunday,0,store,1530416812704
User_4277,-23.640984,-46.557288,2018-07-03,Sunday,17,store,1530478012136
User_2406,-16.816748,-49.322943,2018-07-04,Sunday,9,amusement_park,1530448999734
User_3126,-3.054495,-60.036096,2018-07-03,Sunday,0,restaurant,1530418568922
User_1530,-23.494752,-46.746671,2018-07-04,Sunday,1,store,1530418522714
User_4227,-15.81515,-48.016178,2018-07-04,Sunday,19,storage,1530485630314
User_32,-12.924641,-38.368755,2018-07-04,Sunday,18,school,1530480618289
User_1484,-22.972294,-47.122881,2018-07-04,Sunday,8,stadium,1530442918397
User_4160,-20.529662,-41.511116,2018-07-04,Sunday,1,pet_store,1530419628241
User_2050,-23.009695,-43.353919,2018-07-04,Sunday,2,bus_station,1530421452489
User_355,-25.393559,-51.467099,2018-07-04,Sunday,8,lodging,1530443940114
User_5451,-22.815565,-43.227944,2018-07-04,Sunday,2,place_of_worship,1530423671174
User_2032,-23.01166,-43.305985,2018-07-04,Friday,17,hospital,1530909754408
User_2563,-6.66139,-69.869789,2018-07-04,Wednesday,7,restaurant,1531303554739
User_2990,-3.781912,-38.572632,2018-07-04,Friday,17,car_dealer,1530910656994
User_76,-23.294123,-45.981667,2018-07-03,Friday,14,restaurant,1530896970869
User_2592,-27.078377,-52.623589,2018-07-03,Friday,18,lodging,1530911751174
User_3882,-15.45794,-55.747162,2018-07-03,Friday,17,police,1530912315990
User_3945,-8.062385,-34.9348,2018-07-03,Friday,16,gym,1530903821735
User_2282,-19.902496,-43.946212,2018-07-03,Friday,16,restaurant,1530905391168
User_3045,-26.978831,-48.646695,2018-07-03,Friday,18,car_rental,1530914058065
User_4228,-19.419372,-44.232351,2018-07-14,Friday,19,pharmacy,1530914700561
User_1747,-30.051778,-51.141419,2018-07-14,Friday,18,car_dealer,1530910960691
User_5230,-22.957803,-49.860878,2018-07-14,Friday,19,grocery_or_supermarket,1530915639822
User_2089,-9.974027,-67.803347,2018-07-14,Thursday,18,moving_company,1530827732538
User_4877,-23.527097,-46.671455,2018-07-14,Friday,10,store,1530882803956
User_1671,-26.925345,-49.068259,2018-07-14,Friday,9,parking,1530881455997
User_5801,-3.743367,-38.49116,2018-07-14,Friday,10,storage,1530882947434
User_3101,-23.30986,-51.16116,2018-07-14,Friday,10,restaurant,1530882939349
User_942,-3.744818,-38.523973,2018-07-14,Friday,10,school,1530883169845
User_1407,-3.71278,-38.561806,2018-07-14,Friday,10,bakery,1530883268146
User_3999,-23.984551,-46.202317,2018-07-14,Friday,9,hospital,1530880863182
User_4604,-10.910456,-37.06874,2018-07-14,Friday,10,store,1530884107103
User_2511,-22.91397,-43.650573,2018-07-14,Friday,10,bar,1530884310929
User_4499,-23.562372,-46.545181,2018-07-14,Friday,10,cafe,1530884362331
User_4392,-19.43959,-44.222126,2018-07-12,Friday,10,store,1530884538247
User_5827,-25.464923,-49.290833,2018-07-13,Friday,10,gas_station,1530884854717
User_317,-22.946968,-45.462955,2018-07-14,Friday,10,grocery_or_supermarket,1530885017649
User_1212,-1.351137,-48.414434,2018-07-14,Friday,10,restaurant,1530885187947
User_2918,-31.328311,-54.104976,2018-07-14,Friday,10,roofing_contractor,1530884103842
User_2573,-3.135507,-60.001228,2018-07-14,Friday,9,lodging,1530885509881
User_3058,-23.676883,-46.516291,2018-07-14,Friday,18,qsr,1530912021247
User_5749,-22.917238,-43.38904,2018-07-14,Friday,18,gas_station,1530913045199
User_2766,-22.818297,-43.279067,2018-07-14,Friday,18,lodging,1530913453115
User_5467,-30.124372,-51.348433,2018-07-14,Friday,18,electronics_store,1530913821838
User_1896,-29.380638,-50.874289,2018-07-14,Friday,14,cafe,1530897269206
User_5680,-23.512109,-46.55354,2018-07-14,Friday,9,pharmacy,1530880057690
User_3727,-27.634308,-48.643816,2018-07-14,Friday,9,storage,1530880421485
User_4284,-23.516739,-46.395189,2018-07-14,Friday,17,school,1530910147697
User_2145,-8.757294,-63.870899,2018-07-14,Friday,16,restaurant,1530910419026
User_931,-19.789937,-43.929681,2018-07-14,Friday,15,stadium,1530903146360
User_20,-19.799674,-43.983777,2018-07-14,Friday,18,storage,1530912710354
User_5415,-27.601583,-48.617296,2018-07-14,Monday,7,restaurant,1531132689293
User_603,-23.516036,-46.855753,2018-07-14,Sunday,17,cafe,1531082664216
User_431,-22.874488,-43.339736,2018-07-14,Monday,12,store,1531149112990
User_3550,-23.610639,-46.591485,2018-07-14,Monday,12,cafe,1531149479963
User_615,-19.934961,-44.12147,2018-07-14,Monday,12,school,1531150526367
User_1215,-12.893998,-38.483529,2018-07-14,Monday,10,parking,1531144222371
User_2560,-10.010982,-67.797837,2018-07-14,Monday,11,restaurant,1531147919035
User_3518,-22.86287,-46.038789,2018-07-14,Monday,11,store,1531146991312
User_423,-12.975061,-38.46155,2018-07-14,Monday,9,hospital,1531140189153
User_338,-9.659866,-35.740624,2018-07-14,Monday,11,gym,1531147133046
User_2517,-22.855071,-45.234393,2018-07-14,Tuesday,12,shopping_mall,1531235148172
User_4399,-8.059426,-34.905498,2018-07-14,Monday,12,restaurant,1531149567659
User_1755,-23.5612,-46.578742,2018-07-14,Monday,11,car_dealer,1531147396618
User_413,-12.967989,-38.490894,2018-07-14,Monday,12,cultural_venue,1531149738877
User_2393,-26.25196,-48.820298,2018-07-14,Monday,11,store,1531146830748
User_4152,-17.775388,-48.754594,2018-07-14,Monday,12,restaurant,1531149335458
User_479,-19.90657,-44.027374,2018-07-14,Monday,12,car_repair,1531150429733
User_1932,-31.766142,-52.494501,2018-07-14,Saturday,18,bar,1531603104150
User_3646,-20.05376,-47.753432,2018-07-14,Saturday,18,lodging,1531603320182
User_1184,-23.571006,-46.724762,2018-07-14,Saturday,18,bank,1531604062828
User_1918,-12.986446,-38.447867,2018-07-14,Saturday,18,store,1531605427158
User_5233,-22.953641,-43.066252,2018-07-14,Saturday,13,store,1531586525286
User_2217,-27.59174,-48.621926,2018-07-14,Saturday,18,lodging,1531602686145
User_1979,-7.060781,-35.763417,2018-07-14,Saturday,16,school,1531596736836
User_3842,-3.782806,-38.578445,2018-07-14,Saturday,15,restaurant,1531591603851
User_4059,-22.70435,-46.993012,2018-07-14,Saturday,18,well_being,1531603222054
User_1378,-19.758617,-42.074764,2018-07-14,Saturday,18,doctor,1531604425468
User_5385,-20.988842,-47.658903,2018-07-14,Saturday,18,park,1531602248182
User_1570,-22.788013,-43.312276,2018-07-14,Saturday,18,grocery_or_supermarket,1531602483305
User_3546,-31.10827,-50.916391,2018-07-14,Saturday,18,grocery_or_supermarket,1531603052917
User_2791,-7.104005,-49.945107,2018-07-14,Saturday,18,store,1531602446119
User_1105,-18.795103,-52.618953,2018-07-09,Saturday,17,place_of_worship,1531603733045
User_4677,-22.964899,-47.111915,2018-07-09,Saturday,18,parking,1531604266123
User_4915,-25.406324,-49.335488,2018-07-09,Saturday,16,school,1531595218972
User_3809,-23.567932,-46.838203,2018-07-09,Friday,16,shopping_mall,1531511758732
User_3358,-7.22377,-39.325368,2018-07-09,Saturday,14,school,1531590574206
User_5949,-23.705201,-46.860092,2018-07-09,Friday,20,accounting,1531525534116
User_4168,-3.818719,-38.527799,2018-07-09,Saturday,19,store,1531605745070
User_1772,-1.354166,-48.420853,2018-07-09,Saturday,19,restaurant,1531606045149
User_2667,-12.942239,-38.336014,2018-07-09,Saturday,18,doctor,1531604410225
User_4232,-29.68919,-53.796091,2018-07-09,Saturday,19,place_of_worship,1531607402446
User_248,-23.491456,-46.443626,2018-07-09,Saturday,19,storage,1531608850947
User_5402,-15.837806,-48.028724,2018-07-09,Saturday,19,restaurant,1531609137278
User_1915,-3.715636,-38.464582,2018-07-09,Saturday,20,storage,1531609401610
User_5648,-23.551317,-46.722195,2018-07-09,Saturday,16,home_goods_store,1531598353995
User_5103,-12.845508,-39.091728,2018-07-09,Saturday,18,car_rental,1531602166154
User_3227,-19.988657,-44.430811,2018-07-09,Saturday,19,bakery,1531606968773
User_2613,-29.651037,-51.157929,2018-07-08,Saturday,16,campground,1531596342827
User_4061,-23.41513,-46.458104,2018-07-10,Wednesday,13,grocery_or_supermarket,1530720999678
User_657,-15.571212,-56.035624,2018-07-09,Wednesday,9,store,1530711902735
User_1451,-20.321428,-40.338433,2018-07-09,Wednesday,9,store,1530707931957
User_2604,-22.922928,-43.369409,2018-07-09,Wednesday,12,real_estate_agency,1530719277371
User_3270,-19.984587,-43.936376,2018-07-09,Wednesday,9,store,1530705866434
User_1002,-12.957747,-38.466099,2018-07-09,Wednesday,13,furniture_store,1530720385079
User_876,-22.898458,-47.047126,2018-07-09,Wednesday,13,restaurant,1530722355111
User_109,-13.399252,-44.201578,2018-07-09,Tuesday,8,movie_rental,1530616645949
User_5787,-21.196896,-50.458068,2018-07-09,Wednesday,14,book_store,1530724163827
User_4861,-5.734286,-44.156553,2018-07-14,Wednesday,17,cafe,1530736049074
User_4405,-4.706303,-40.564884,2018-07-14,Wednesday,17,book_store,1530736252875
User_5566,-7.217718,-35.87911,2018-07-14,Wednesday,16,store,1530733654844
User_3500,-23.601531,-46.90942,2018-07-14,Wednesday,17,electronics_store,1530737150698
User_2680,-23.407995,-51.423927,2018-07-14,Wednesday,17,store,1530737789346
User_4153,-11.857309,-55.501626,2018-07-14,Wednesday,16,hair_care,1530737973320
User_5859,-26.921938,-49.06607,2018-07-14,Wednesday,16,laundry,1530733807994
User_3930,-23.506391,-47.457891,2018-07-14,Tuesday,8,store,1530616156007
User_1620,-18.796245,-52.619524,2018-07-14,Wednesday,14,moving_company,1530723603997
User_4895,-22.84538,-47.063326,2018-07-14,Wednesday,18,hospital,1530739056505
User_1049,-23.737906,-46.57372,2018-07-14,Wednesday,13,bakery,1530720927196
User_4230,-2.999945,-60.001858,2018-07-14,Wednesday,12,restaurant,1530722857059
